"15_BM_M"	"15_BM_MP"	"15_SP_M"	"15_BM_LSK"	"d$Pgen"	"mouse"
3190.04874059417	304.447607342682	0	0	3.9502e-06	4
0	0	0	0	1.62905e-05	4
0	0	0	0	3.11168e-05	4
0	72.2728576870233	0	0	7.60036e-05	4
2070.90421494438	183.790544723903	0	44.0819256524383	0.000153737	4
1229.88683274316	106.013253861979	0	46.2034194199204	5.83237e-05	4
0	0	0	9.69868195135243	3.17268e-05	4
0	74.9823275274624	0	0	0.000648069	4
0	0	0	0	0.000246534	4
1440.54107238156	132.436495836016	0	0	0.000620893	4
465.76671153563	0	0	0	0.000158428	4
0	0	0	0	0.00017397	4
734.085427276463	49.6414264617604	0	99.2130360532932	0.000217415	4
375.404886080716	0	0	0	0.000308112	4
0	0	0	0	0.00010606	4
0	0	0	0	0.000130727	4
0	0	0	0	0.000285014	4
0	72.6299714024501	0	0	0.000100602	4
0	0	0	0	6.86691e-05	4
0	78.5219908900347	0	16.5855268169076	0.000126417	4
0	0	0	0	0.000235414	4
0	39.4659983177982	0	0	5.84224e-05	4
0	0	0	0	6.53027e-06	4
0	0	0	0	0.000113638	4
0	0	0	0	7.83467e-05	4
0	0	0	0	0.000232421	4
1770.79416535407	184.11141595216	33.0450096097166	13.1776474843601	0.000518422	4
0	0	0	0	9.94686e-05	4
0	0	0	0	0.000413807	4
0	0	0	0	5.19083e-05	4
0	0	0	0	0.000705911	4
0	0	0	0	6.98323e-05	4
0	0	0	0	0.000119854	4
0	0	0	0	0.000223871	4
0	0	0	0	9.45575e-05	4
1494.59865542312	251.994547618673	0	52.1908365784731	0.000550736	4
0	0	0	0	4.85472e-05	4
0	119.288119789133	0	0	6.94305e-05	4
907.554479352491	151.940775685259	0	0	0.000555571	4
0	0	0	0	2.2155e-05	4
0	0	0	0	9.0411e-05	4
0	0	0	13.3896264519994	0.000142344	4
0	0	0	0	0.00014831	4
0	0	0	0	0.000201267	4
0	0	0	0	3.49719e-05	4
0	0	0	0	0.000325002	4
0	0	0	23.887719026483	0.000249458	4
0	131.147555884392	0	0	0.000369701	4
0	66.0163240932125	0	41.8293738494269	0.000175722	4
0	141.596102045177	0	0	0.00033373	4
847.233057675044	243.40207624071	0	19.0544133099904	0.000116525	4
0	0	0	0	0.000131849	4
0	0	0	0	0.000252332	4
885.466010851928	78.9285800494797	0	0	0.000204498	4
0	0	0	0	2.91543e-06	4
0	0	0	0	0.00109505	4
0	0	0	0	0.00115413	4
0	0	0	0	0.000303787	4
0	0	0	0	0.000326952	4
0	0	0	0	0.000582998	4
0	0	0	0	0.000633365	4
915.658871272909	0	0	0	0.000949962	4
0	0	0	0	0.000194287	4
0	142.709825499703	0	0	0.000135246	4
0	0	0	0	0.000247002	4
9013.27482776858	1076.63556424075	49.6779252700888	110.974164155128	0.000225123	4
0	0	0	0	0.000721558	4
0	0	0	0	8.53697e-07	4
735.970892807507	231.910928760746	0	0	3.20606e-05	4
0	0	0	0	5.7017e-06	4
0	0	0	0	7.29058e-05	4
0	0	0	0	0.000101201	4
0	0	0	0	9.60926e-05	4
0	0	0	0	0.000168549	4
0	0	0	0	3.76794e-05	4
0	0	0	0	0.000134343	4
0	0	0	0	1.20537e-05	4
0	0	0	9.21964647741933	2.74518e-05	4
0	0	0	0	5.14741e-05	4
0	0	0	0	0.000148695	4
0	0	0	0	9.47975e-06	4
0	0	0	0	0.000190837	4
0	0	0	0	4.82532e-05	4
0	0	0	0	5.19158e-05	4
0	0	0	0	1.03229e-05	4
0	0	0	0	9.69271e-05	4
0	0	0	0	0.000124476	4
0	0	0	0	5.81801e-05	4
0	0	0	0	5.41669e-05	4
0	0	0	0	0.000286149	4
0	0	0	0	4.31367e-05	4
0	0	0	0	0.000301184	4
0	0	0	0	1.84668e-05	4
0	0	0	0	0.000159512	4
0	0	0	0	9.20443e-06	4
0	0	0	0	0.000214682	4
0	0	0	14.5436715074311	4.84826e-06	4
0	0	0	0	3.48377e-06	4
0	0	0	0	2.62638e-05	4
0	0	0	0	5.18006e-05	4
0	0	0	0	8.07668e-05	4
0	0	0	0	4.4445e-05	4
0	0	0	0	0.000158015	4
0	0	0	0	0.000215209	4
0	0	0	0	3.23579e-05	4
0	0	0	0	5.97147e-06	4
0	0	0	0	1.29245e-05	4
0	0	0	0	5.35296e-05	4
0	0	0	0	2.44308e-09	4
0	0	0	0	1.52114e-05	4
0	0	0	13.7312942334891	0.000149273	4
0	0	0	0	4.17305e-05	4
0	0	0	0	2.03928e-05	4
0	0	0	0	0.000184061	4
0	0	0	0	0.000175609	4
0	0	0	0	7.58758e-05	4
573.391745721176	53.73828225427	0	0	3.42578e-06	4
0	0	0	11.475887878355	5.34352e-05	4
0	0	0	0	0.000120418	4
0	0	0	0	7.93533e-05	4
0	0	0	0	1.39799e-05	4
0	0	0	0	2.89658e-05	4
0	0	0	0	1.48703e-05	4
0	0	0	0	1.83972e-05	4
